Source,URL,Neighborhood,District,Zone,Price_USD,Area_SQM,Price_Per_SQM,Scraped_Date
Dubizzle,https://www.olx.com.lb/ad/gmk502jh-apartment-for-sale-in-achkout-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B9%D8%B4%D9%82%D9%88%D8%AA-ID117023631.html,Unknown,Unknown,Unknown,150000.0,125.0,1200.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/zikrit-mazraat-yashouh-decorated-3-bedrooms-apart-new-building-ID116981536.html,Mazraat Yachouh,El Meten,El Meten,169000.0,140.0,1207.1,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/studio-for-sale-jbeil-blat-%D8%AC%D8%A8%D9%8A%D9%84-%D8%B4%D9%82%D9%82-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-rgks350-ID116991049.html,Blat,Jbeil,Jbeil,89000.0,60.0,1483.3,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-achrafieh-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D8%B4%D8%B1%D9%81%D9%8A%D8%A9-ID116982423.html,Beirut,Unknown,Unknown,490000.0,140.0,3500.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-horch-tabet-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AD%D8%B1%D8%B4-%D8%AA%D8%A7%D8%A8%D8%AA-ID116497204.html,Horsh Tabet,El Meten,El Meten,500000.0,251.0,1992.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/prime-location-apartment-in-naccache-%D8%B4%D9%82%D8%A9-%D9%81%D9%8A-%D9%85%D9%88%D9%82%D8%B9-%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AA%D9%8A%D8%AC%D9%8A-%D9%81%D9%8A-%D9%86%D9%82%D8%A7%D8%B4-ID117038860.html,Naccache,El Meten,El Meten,175000.0,165.0,1060.6,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/furnished-apartment-for-sale-in-zalka-with-terrace-city-view%D8%B4%D9%82%D8%A9-%D9%85%D9%81%D8%B1%D9%88%D8%B4-ID116970364.html,Zalka,El Meten,El Meten,160000.0,153.0,1045.8,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/235-sqm-apartment-for-sale-in-rabweh-ID117022919.html,Rabweh,El Meten,El Meten,350000.0,235.0,1489.4,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ajaltoun-165m2-30m2-terrace-new-mountainv-view-super-luxurious-ID116810157.html,Unknown,Unknown,Unknown,235000.0,165.0,1424.2,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/jc-4502-apartment-for-sale-in-zouk-mikael-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B2%D9%88%D9%82-%D9%85%D9%83%D8%A7%D9%8A%D9%84-ID117027818.html,Unknown,Unknown,Unknown,100000.0,115.0,869.6,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-290m2-new-open-view-calm-area-catch-ped-ID116748215.html,Unknown,Unknown,Unknown,326000.0,290.0,1124.1,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/under-construction-properties-for-sale-20-down-payment-ID116392209.html,Rawche,Beirut,Ras Beyrouth,660000.0,135.0,4888.9,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/furnished-1-bedroom-apartment-for-sale-in-achrafieh-mqhd147-ID117021621.html,Beirut,Unknown,Unknown,280000.0,75.0,3733.3,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/three-bedroom-new-apartment-in-naccache-metn-ID116972523.html,Three Bedroom New Apartment in Naccache,El Meten,El Meten,209000.0,150.0,1393.3,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/130-sqm-new-apartment-in-bsalimqonnabet-broumana-terracegarden-ID116857745.html,Bsalim,El Meten,El Meten,225000.0,130.0,1730.8,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/lux-152m2-apartmentgardenterracesea-view-4sale-in-halat-%D8%AD%D8%A7%D9%84%D8%A7%D8%AA-ID116758468.html,Halat,Jbeil,Jbeil,199000.0,225.0,884.4,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/218m2-lux-apartmentterraceparking-4sale-in-adma-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A3%D8%AF%D9%85%D8%A7-ID116634085.html,Unknown,Unknown,Unknown,435000.0,218.0,1995.4,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/338m2-apartmentgardensea-view-4sale-in-beit-misk%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A8%D9%8A%D8%AA-%D9%85%D8%B3%D9%83-ID116622557.html,Beit Misk,El Meten,El Meten,850000.0,338.0,2514.8,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/4-bedroom-furnished-villagardenview-4sale-in-baabdat-%D9%81%D9%8A%D9%84%D8%A7-%D9%81%D9%8A-%D8%A8%D8%B9%D8%A8%D8%AF%D8%A7%D8%AA-ID116606586.html,Baabdat,El Meten,El Meten,1000000.0,758.0,1319.3,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/prime-location-payment-facilities-flatterrace-4-sale-in-baabdat-ID116561952.html,Baabdat,El Meten,El Meten,320000.0,250.0,1280.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/135m2-apartmentprime-location4sale-in-batroun-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%A8%D8%AA%D8%B1%D9%88%D9%86-ID116519761.html,Batroun Town,El Batroun,El Batroun,145000.0,135.0,1074.1,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/140-sqm-apartment-in-ain-alak-with-greenery-view-ID116148300.html,Ain Aalak,El Meten,El Meten,190000.0,140.0,1357.1,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/210-sqm-new-duplex-in-qornet-chehwan-metn-with-mountain-view-ID116744818.html,SQM New Duplex in Qornet Chehwan,El Meten,El Meten,200000.0,210.0,952.4,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/240-sqm-apartment-in-biyada-metn-with-a-breathtaking-sea-view-ID116537764.html,SQM Apartment in Biyada,El Meten,El Meten,500000.0,240.0,2083.3,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/225-sqm-prime-location-apartment-in-zalka-metn-with-city-view-ID116162966.html,SQM Prime Location Apartment in Zalka,El Meten,El Meten,290000.0,225.0,1288.9,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/345-sqm-brand-new-apartment-in-mtayleb-metn-terrace-ID116157340.html,SQM Brand New Apartment in Mtayleb,El Meten,El Meten,750000.0,345.0,2173.9,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/luxurious-apartment-in-biyada-for-sale-ID117034616.html,Biyada,El Meten,El Meten,499000.0,225.0,2217.8,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/gmb256sa-apartment-for-sale-in-batroun-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%A8%D8%AA%D8%B1%D9%88%D9%86-ID117032499.html,Other in Batroun,El Batroun,El Batroun,240000.0,128.0,1875.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-achrafieh-duplex-ID117021949.html,Beirut,Unknown,Unknown,1500000.0,300.0,5000.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-achrafieh-ID117021928.html,Beirut,Unknown,Unknown,840000.0,200.0,4200.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/villa-for-sale-in-beit-misk-%D9%81%D9%8A%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A8%D9%8A%D8%AA-%D9%85%D8%B3%D9%83-ID116823036.html,Beit Misk,El Meten,El Meten,1500000.0,810.0,1851.9,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-achrafieh-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D8%B4%D8%B1%D9%81%D9%8A%D8%A9-ID116261165.html,Beirut,Unknown,Unknown,700000.0,290.0,2413.8,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/duplex-for-sale-in-broumana-%D8%AF%D9%88%D8%A8%D9%84%D9%83%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A8%D8%B1%D9%85%D8%A7%D9%86%D8%A7-ID116223424.html,Broummana,El Meten,El Meten,825000.0,600.0,1375.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/villa-for-sale-in-monteverde-3600k-%D9%81%D9%8A%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%85%D9%86%D8%AA%D9%8A%D9%81%D8%B1%D8%AF%D9%8A-%D9%A3%D9%A6%D9%A0%D9%A0%D9%A0%D9%A0%D9%A0-ID115847474.html,Monteverde,El Meten,El Meten,3600000.0,2400.0,1500.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-aamchit-ID116994062.html,Aamchit,Jbeil,Jbeil,115000.0,150.0,766.7,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/jc-4431-apartment-for-sale-in-ain-rihaneh-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B9%D9%8A%D9%86-%D8%A7%D9%84%D8%B1%D9%8A%D8%AD%D8%A7%D9%86%D8%A9-ID116590391.html,Unknown,Unknown,Unknown,110000.0,115.0,956.5,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/maten-elissar-new-building-apartment-for-sale-ID117040902.html,Elissar,El Meten,El Meten,195000.0,135.0,1444.4,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/jc-4493-apartment-for-sale-in-antelias-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%86%D8%B7%D9%84%D9%8A%D8%A7%D8%B3-ID116982516.html,Antelias,El Meten,El Meten,115000.0,120.0,958.3,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/jc-4455-apartment-for-sale-in-zouk-mikael-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B2%D9%88%D9%82-%D9%85%D9%83%D8%A7%D9%8A%D9%84-ID116731488.html,Unknown,Unknown,Unknown,110000.0,140.0,785.7,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/jc-4444-apartment-for-sale-in-adonis%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A3%D8%AF%D9%88%D9%86%D9%8A%D8%B3-ID116665904.html,Unknown,Unknown,Unknown,125000.0,160.0,781.2,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/blat-jbeil-apartment-for-sale-ID117034600.html,Blat,Jbeil,Jbeil,169000.0,160.0,1056.2,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-jdeideh-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-ID117021933.html,Jdaide,El Meten,El Meten,165000.0,130.0,1269.2,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-achrafieh-ID117021911.html,Beirut,Unknown,Unknown,390000.0,100.0,3900.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-beit-el-chaar-with-terrace-cpta82-ID116816166.html,Beit El Chaar,El Meten,El Meten,135000.0,157.0,859.9,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-hazmieh-%E2%80%93-cpch38-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AD%D8%A7%D8%B2%D9%85%D9%8A%D8%A9-ID116928396.html,Hazmieh,Baabda,Baabda,500000.0,220.0,2272.7,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/high-end-apartment-for-sale-in-monteverde-cpga138-ID116812736.html,Monteverde,El Meten,El Meten,450000.0,180.0,2500.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/sheileh-210m2-120m2-rooftop-furnished-upgraded-view-ba-ID116346238.html,Unknown,Unknown,Unknown,260000.0,210.0,1238.1,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-320m2-duplex-new-panoramic-view-unique-property-ac-ID116233677.html,Unknown,Unknown,Unknown,325000.0,320.0,1015.6,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/rabwe-220-sqm-150-sqm-garden-fully-decorated-and-semi-furnished-ID116975258.html,Rabweh,El Meten,El Meten,385000.0,220.0,1750.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/modern-gem-villa-for-sale-in-baabdat-with-an-amazing-garden-ID117037577.html,Baabdat,El Meten,El Meten,1900000.0,1200.0,1583.3,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/new-building-in-achrafieh-prime-95sq-2-bedrooms-acit-1115-ID116790608.html,Beirut,Unknown,Unknown,320000.0,95.0,3368.4,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/sheileh-170m2-60m2-garden-designers-signature-private-street-ID116844050.html,Unknown,Unknown,Unknown,300000.0,170.0,1764.7,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ajaltoun-205m2-duplex-upgraded-astonishing-view-luxurious-ID114363875.html,Unknown,Unknown,Unknown,150000.0,200.0,750.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/%D8%B4%D9%82%D8%A9-%D9%85%D9%85%D9%8A%D8%B2%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%83%D9%88%D8%B1%D9%86%D9%8A%D8%B4-%D8%A7%D9%84%D9%85%D8%B2%D8%B1%D8%B9%D8%A9-%D8%AC%D9%87%D8%A9-%D8%A7%D9%84%D8%A3%D9%88%D9%86%D9%8A%D8%B3%D9%83%D9%88-ID117028059.html,Mazraa,Beirut,Mazraa,430000.0,220.0,1954.5,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/triplex-for-sale-in-awkar-%D8%AA%D8%B1%D9%8A%D8%A8%D9%84%D9%83%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B9%D9%88%D9%83%D8%B1-ID117040887.html,Awkar,El Meten,El Meten,435000.0,300.0,1450.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/duplex-for-sale-in-kfarhbab-420m2-sea-view-20m2-terrace-550-000-cash-ID116941302.html,Unknown,Unknown,Unknown,550000.0,420.0,1309.5,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-kfarhbab-210m280m2-terrace-high-end%D9%83%D9%81%D8%B1%D8%AD%D8%A8%D8%A7%D8%A8-ID116714808.html,Unknown,Unknown,Unknown,309000.0,210.0,1471.4,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-sahel-alma-200m2-sea-view%D8%B3%D8%A7%D8%AD%D9%84-%D8%B9%D9%84%D9%85%D8%A7-ID116688664.html,Unknown,Unknown,Unknown,200000.0,200.0,1000.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-achrafieh-ID117021896.html,Beirut,Unknown,Unknown,800000.0,245.0,3265.3,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-zouk-mosbeh-125m-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B0%D9%88%D9%82-%D9%85%D8%B5%D8%A8%D8%AD-ID116944237.html,Unknown,Unknown,Unknown,140000.0,125.0,1120.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-qortada-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%82%D8%B1%D8%B7%D8%A7%D8%B6%D9%87-ID116942854.html,Zandouka,El Meten,El Meten,170000.0,250.0,680.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-achrafieh-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D8%B4%D8%B1%D9%81%D9%8A%D8%A9-ID116885989.html,Beirut,Unknown,Unknown,1400000.0,385.0,3636.4,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-in-zalka-240m-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B2%D9%84%D9%82%D8%A7-%D9%A2%D9%A4%D9%A0-%D9%85%D8%AA%D8%B1-ID116822383.html,Zalka,El Meten,El Meten,310000.0,240.0,1291.7,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-sahel-alma-230-%D8%B4%D9%82%D8%A9-%D8%B3%D8%A7%D8%AD%D9%84-%D8%B9%D9%84%D9%85%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%A2%D9%A3%D9%A0%D9%85%D8%AA%D8%B1-ID116791163.html,Unknown,Unknown,Unknown,400000.0,230.0,1739.1,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/375m2-apartmentterrace-4sale-in-bsalim-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A8%D8%B5%D8%A7%D9%84%D9%8A%D9%85-ID116766825.html,Bsalim,El Meten,El Meten,580000.0,415.0,1397.6,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/3br-apartment-for-sale-installments-blat-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-pls-26404b5-ID116734843.html,Blat,Jbeil,Jbeil,170000.0,124.0,1371.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-in-blat-for-sale-terrace-70sqm-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-pls-26404b2-ID116734833.html,Blat,Jbeil,Jbeil,142000.0,95.0,1494.7,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/luxury-villa-in-mechmech-jbeil-sale-%D9%81%D9%8A%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-pls-26387c2-ID116634796.html,Mechmech,Jbeil,Jbeil,164000.0,145.0,1131.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/modern-twin-house-for-sale-mechmech-%D9%81%D9%8A%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-pls-26387a3-ID116634756.html,Mechmech,Jbeil,Jbeil,131000.0,122.0,1073.8,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/under-construction-villa-for-sale-mechmech-%D9%81%D9%8A%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-pls26387a1-ID116634725.html,Mechmech,Jbeil,Jbeil,127000.0,120.0,1058.3,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/jbeil-2br-new-apartment-sale-%D8%AC%D8%A8%D9%8A%D9%84-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-pls-2634710-ID116586520.html,Breij,Jbeil,Jbeil,105000.0,100.0,1050.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-breij-installments-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-pls-263477-ID116586513.html,Breij,Jbeil,Jbeil,95000.0,91.0,1044.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/under-construction-apartment-breij-sale-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-pls-263475-ID116586498.html,Breij,Jbeil,Jbeil,84000.0,76.0,1105.3,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-breij-payment-facility-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-pls-263474-ID116586489.html,Breij,Jbeil,Jbeil,100000.0,96.0,1041.7,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/2-br-apartment-for-sale-breij-jbeil-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-pls-263473-ID116586485.html,Breij,Jbeil,Jbeil,85000.0,77.0,1103.9,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/155m2-apartmentpoolview-4-sale-in-bsalim-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A8%D8%B5%D8%A7%D9%84%D9%8A%D9%85-ID116430302.html,Bsalim,El Meten,El Meten,217000.0,155.0,1400.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/a-270-m2-gf-apartment200-m2-gardenopen-view-for-sale-in-bsalim-ID116123062.html,Bsalim,El Meten,El Meten,660000.0,337.0,1958.5,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-ain-saade-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A7%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%B9%D9%8A%D9%86-%D8%B3%D8%B9%D8%A7%D8%AF%D8%A9-ID116994017.html,Ain Saadeh,El Meten,El Meten,1400000.0,685.0,2043.8,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-dbayeh-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B6%D8%A8%D9%8A%D9%87-ID116921677.html,Dbaye,El Meten,El Meten,170000.0,200.0,850.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-in-amchit-for-sale-brand-new-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-pls-26579-1-ID117011564.html,Aamchit,Jbeil,Jbeil,100000.0,117.0,854.7,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-achrafieh-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D8%B4%D8%B1%D9%81%D9%8A%D8%A9-ID116999770.html,Beirut,Unknown,Unknown,700000.0,277.0,2527.1,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/villa-for-sale-%D9%81%D9%8A%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID116942174.html,Other in Batroun,El Batroun,El Batroun,375000.0,480.0,781.2,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/2-br-apartment-in-halat-%7C-sale-%7C-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%7C-%D8%AC%D8%A8%D9%8A%D9%84-%7C-pls-26538%2F1-ID116924193.html,Halat,Jbeil,Jbeil,125000.0,90.0,1388.9,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-rayfoun-cpes257-ID116783356.html,Unknown,Unknown,Unknown,240000.0,200.0,1200.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-blat-payment-plan-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-pls-26348b5-ID116667830.html,Blat,Jbeil,Jbeil,190000.0,195.0,974.4,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-3br-for-sale-in-blat-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%AC%D8%A8%D9%8A%D9%84-pls-26348b2-ID116667820.html,Blat,Jbeil,Jbeil,186000.0,150.0,1240.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/new-apartment-open-view-blat-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-pls-26348a5-ID116667807.html,Blat,Jbeil,Jbeil,98000.0,98.0,1000.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-bouar-panoramic-view-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-pls-26410b1-ID116660973.html,Unknown,Unknown,Unknown,145000.0,130.0,1115.4,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/3-master-bedrooms-duplex-mtayleb-330sq-mt-169-ID116838026.html,Mtayleb,El Meten,El Meten,350000.0,330.0,1060.6,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-sin-el-fil-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B3%D9%86-%D8%A7%D9%84%D9%81%D9%8A%D9%84-ID117027374.html,Sin El Fil,El Meten,El Meten,100000.0,130.0,769.2,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-ain-el-remmaneh-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B9%D9%8A%D9%86-%D8%A7%D9%84%D8%B1%D9%85%D8%A7%D9%86%D8%A9-ID116629201.html,Ain El Remmaneh,Beirut,Beirut-Other,98000.0,115.0,852.2,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-dbayeh-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%B6%D8%A8%D9%8A%D8%A9-ID116615244.html,Dbaye,El Meten,El Meten,275000.0,175.0,1571.4,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/super-catch-apt-in-tallet-el-khayat-prime-250sq-3-beds-bt-676-ID116621964.html,Tallet el Khayat,Beirut,Moussaytbeh,390000.0,250.0,1560.0,2026-08-23 06:20
